  0.93077566	 -0.36056780	  0.06039478
 -0.24296573	  0.06947554	 -0.96754370
 -0.40187699	 -0.04815908	 -0.91442637
 -0.29192834	 -0.03916640	 -0.95563792
  0.35339936	 -0.36419548	 -0.86166731
 -0.33698144	 -0.14593871	 -0.93013193
 -0.88051703	  0.46225179	 -0.10494304
 -0.47340325	  0.53462707	 -0.70004518
  0.71311433	 -0.59353494	  0.37307403
 -0.42978155	  0.45384271	 -0.78058607
  0.72999172	  0.66877042	  0.14091918
 -0.77882746	 -0.07711815	 -0.62247938
 -0.16180510	  0.37909884	 -0.91109998
  0.18674934	 -0.89378358	 -0.40776904
  0.76693531	 -0.49847167	  0.40414877
 -0.50247623	 -0.34180287	  0.79415895
 -0.68644898	  0.33184837	 -0.64704286
  0.65245622	  0.36807082	  0.66243849
  0.06047110	 -0.98928012	 -0.13292140
  0.91305327	 -0.36857004	  0.17461343
  0.77522450	 -0.61311433	 -0.15204535
  0.33670530	 -0.76447029	 -0.54974059
  0.92625831	  0.32219093	  0.19554681
  0.51996633	  0.80120272	  0.29615743
 -0.92925926	  0.27162771	 -0.25039094
 -0.18354632	  0.17820181	 -0.96672378
  0.28621654	  0.53121605	  0.79742686
 -0.76066740	  0.42245439	 -0.49286651
 -0.41097985	 -0.54207742	  0.73297178
 -0.93021401	 -0.08790197	  0.35633570
 -0.17735638	 -0.03224288	 -0.98361838
  0.05501355	  0.98694478	  0.15137210
  0.38457791	  0.90474286	  0.18313981
 -0.65190593	  0.08378250	  0.75365718
 -0.99631222	  0.04012102	  0.07584373
  0.56813920	 -0.76732336	  0.29737638
 -0.11512406	 -0.95870188	  0.26007145
  0.91194171	 -0.09532424	  0.39909349
 -0.59483955	  0.44092551	  0.67212395
  0.76514982	  0.49686072	  0.40948159
  0.84323497	 -0.40027696	 -0.35879402
 -0.98722775	 -0.14675724	 -0.06199742
  0.78165394	  0.58970328	  0.20314319
  0.84423389	  0.52736783	  0.09566772
  0.68406663	 -0.38223239	 -0.62124974
  0.27683024	 -0.28146675	 -0.91877173
  0.90234518	  0.10288266	  0.41855505
  0.56913002	  0.34280765	  0.74737804
 -0.36086530	 -0.63892581	  0.67937475
 -0.00014204	 -0.96403295	  0.26578272
  0.80589102	 -0.36393214	 -0.46700435
  0.45809245	  0.79755361	  0.39250420
  0.31611091	 -0.46500574	 -0.82694834
 -0.57110353	  0.81876639	 -0.05884175
 -0.29548294	  0.63368192	 -0.71493850
  0.56671663	  0.44608746	  0.69270358
  0.61292595	 -0.14727633	  0.77629341
 -0.09913292	 -0.07927635	  0.99191125
  0.64242237	 -0.76613889	 -0.01801942
 -0.85179821	 -0.48249711	  0.20404984
  0.71626920	  0.39026729	 -0.57848930
 -0.01128004	  0.55246647	 -0.83345879
 -0.18111624	  0.83523657	 -0.51920783
  0.27699080	 -0.37418417	  0.88502108
  0.74085300	  0.58947500	  0.32195661
  0.55308789	  0.80599173	 -0.21088178
  0.39738901	  0.85433470	 -0.33495403
  0.64729117	 -0.49270634	 -0.58159660
 -0.16105245	 -0.82454787	  0.54238633
 -0.53218756	 -0.22154712	  0.81712500
 -0.64285243	  0.63391004	  0.42999861
 -0.46838405	 -0.59220561	  0.65567439
  0.64280643	  0.46994586	  0.60493867
 -0.64817659	 -0.66134427	  0.37747962
 -0.20059822	  0.48673316	  0.85020656
  0.20629598	  0.75350279	 -0.62423994
  0.70051777	  0.48613639	 -0.52244260
 -0.50388580	  0.64269452	  0.57709865
 -0.08040685	  0.51086865	  0.85589016
  0.10657674	  0.42925221	  0.89687454
  0.17000822	 -0.98078390	  0.09570863
  0.38904346	 -0.86590940	  0.31439799
 -0.20577849	 -0.93985814	 -0.27262041
 -0.35434332	 -0.93226719	 -0.07292940
 -0.38390373	 -0.08232385	  0.91969599
  0.05635808	 -0.63649642	  0.76921783
  0.96299561	 -0.16989628	  0.20922406
  0.49810240	  0.72384093	  0.47743932
 -0.01611280	  0.07797324	 -0.99682524
  0.10590467	  0.13446459	  0.98524285
  0.53988271	  0.51251982	 -0.66772007
  0.78631054	 -0.12380187	  0.60530061
  0.39807237	 -0.91361517	  0.08273885
  0.95556525	 -0.08004430	  0.28370399
  0.28798869	 -0.71057146	 -0.64198965
  0.35324780	  0.67622311	  0.64648147
  0.88398840	 -0.36942432	  0.28651384
  0.84301556	 -0.53671886	  0.03546305
 -0.82669218	 -0.10774908	  0.55224106
 -0.37870246	  0.80822176	  0.45095680
  0.10798063	  0.88427027	 -0.45431957
  0.49512248	 -0.49120861	 -0.71663647
  0.22201918	  0.13745102	  0.96530550
 -0.45026524	  0.59039759	  0.66984468
  0.38624149	  0.76401110	 -0.51682158
 -0.49067949	  0.21228566	  0.84508487
  0.28560717	  0.89324247	 -0.34719798
  0.97146761	  0.02576828	  0.23576829
  0.29608278	 -0.17122615	  0.93968962
 -0.54813366	  0.68701452	  0.47703306
  0.96667867	  0.08331143	 -0.24205692
 -0.89386650	 -0.44771668	 -0.02350438
  0.17738158	 -0.63855411	  0.74885541
  0.35317166	 -0.06143089	  0.93353952
  0.82892479	 -0.38738557	  0.40350479
  0.03682203	  0.69233046	  0.72064046
  0.40743590	 -0.62292889	  0.66779906
 -0.98059330	  0.02524870	  0.19442039
  0.08900630	 -0.21334736	 -0.97291355
 -0.31737551	 -0.94758011	  0.03694199
 -0.77322095	  0.47153854	  0.42400563
  0.70971528	  0.48524994	  0.51072176
  0.98851552	 -0.14875551	 -0.02662451
  0.02447641	 -0.96969619	 -0.24308478
 -0.63135777	 -0.45814158	  0.62569454
  0.90622100	  0.20761386	  0.36832048
 -0.55976891	  0.82591787	  0.06721928
  0.73211235	 -0.43136317	 -0.52719760
 -0.30132819	  0.95283512	 -0.03614631
  0.98278624	 -0.16058650	  0.09134104
  0.50412630	  0.04535042	  0.86243841
 -0.18711459	 -0.34105568	 -0.92123241
  0.12223852	  0.75714579	  0.64170710
  0.05022514	  0.18204419	 -0.98200680
  0.58462516	 -0.72179468	 -0.37044010
  0.14628136	 -0.85095015	 -0.50446566
  0.43390803	  0.27215327	 -0.85886927
 -0.45855762	  0.05808615	 -0.88676429
 -0.80567954	  0.50214433	  0.31421578
  0.38782614	 -0.36515923	  0.84631532
  0.84658097	 -0.00381765	 -0.53224626
 -0.79583334	 -0.18636309	 -0.57612334
 -0.74793912	  0.03131561	 -0.66302821
  0.84239591	  0.49976801	  0.20149708
  0.20509415	  0.34418898	 -0.91622614
 -0.78661256	 -0.61406791	 -0.06450799
 -0.78622460	 -0.39762208	 -0.47301962
  0.60463916	  0.73904209	 -0.29703245
  0.64942263	 -0.72610126	  0.22589202
  0.94547598	  0.11640767	  0.30417827
  0.55158676	  0.09439357	 -0.82875925
  0.16261065	 -0.30623098	 -0.93796608
  0.82920914	 -0.52171453	 -0.20056459
  0.88471887	  0.09282810	 -0.45678820
 -0.86904922	  0.29324524	  0.39844783
 -0.06978718	  0.92725623	 -0.36786633
  0.90262285	 -0.32070318	 -0.28709138
 -0.32925633	 -0.43265832	 -0.83928365
  0.61953966	  0.16028697	 -0.76842611
 -0.39865620	  0.68171652	  0.61346215
  0.63385815	 -0.63045573	  0.44805069
 -0.69234642	  0.53665553	  0.48234559
  0.09117866	  0.77175150	 -0.62935369
 -0.69924557	 -0.06032905	 -0.71233141
 -0.17395012	 -0.15623178	  0.97228236
  0.35827905	  0.19975927	 -0.91199362
 -0.10955879	 -0.53891490	  0.83520512
 -0.15700249	 -0.44362554	  0.88235288
 -0.57488430	  0.51461371	 -0.63614525
 -0.89555782	 -0.29638890	  0.33185810
  0.26533707	 -0.83593254	 -0.48043004
  0.31684389	  0.75899052	  0.56880870
  0.14879968	  0.23873627	  0.95961641
 -0.53443309	  0.38470326	  0.75258533
  0.76723211	  0.63933073	 -0.05109898
  0.10749388	 -0.66167858	 -0.74204213
  0.44909160	  0.78872258	 -0.41980165
  0.18701347	  0.01648420	 -0.98221903
  0.10297487	 -0.79709763	 -0.59500550
 -0.26349769	 -0.23966549	 -0.93441395
 -0.93799543	 -0.18867452	  0.29080320
 -0.34089534	  0.62475365	  0.70247651
  0.87993359	  0.46600465	 -0.09250156
  0.92119395	 -0.21326347	 -0.32545413
 -0.93097206	 -0.36247049	  0.04365973
  0.22470908	  0.86555083	 -0.44757970
 -0.13134303	 -0.92175400	 -0.36485417
  0.25174608	 -0.55631239	  0.79192199
  0.41965787	  0.85948127	  0.29185478
 -0.42797555	 -0.70466708	 -0.56593395
 -0.71956119	  0.01905066	  0.69416768
  0.22228921	 -0.78752281	 -0.57480025
  0.27518810	  0.12341065	 -0.95343658
 -0.08782099	  0.47125727	 -0.87761270
  0.08204422	  0.36480675	 -0.92746147
  0.55884894	  0.82421919	  0.09138152
 -0.52894790	 -0.63980626	 -0.55755006
 -0.13303630	  0.55852833	 -0.81874749
  0.49370624	 -0.35218030	  0.79512463
 -0.00407275	 -0.28180921	  0.95946182
  0.68446584	  0.72455401	 -0.08079605
  0.01364605	 -0.89122896	  0.45334835
 -0.12972692	 -0.26385053	  0.95580010
 -0.70583000	  0.13712692	 -0.69498217
 -0.65465753	  0.23925723	 -0.71706311
  0.85314756	  0.30373321	  0.42412897
 -0.78372344	  0.61607144	 -0.07895277
 -0.44201156	  0.69087745	 -0.57211374
 -0.97405134	 -0.13148220	 -0.18421841
  0.80806592	 -0.56384867	  0.17059937
  0.45166417	 -0.26079410	  0.85322091
  0.48003376	 -0.79873331	  0.36275706
 -0.64813672	 -0.04618602	  0.76012213
 -0.04789968	  0.32102795	  0.94585764
  0.01815907	  0.99900143	  0.04082142
 -0.92647614	  0.18490043	 -0.32780145
 -0.82828331	  0.46073609	 -0.31885578
 -0.34046142	 -0.90836006	  0.24283333
  0.75454384	 -0.33664503	  0.56332381
  0.72628220	 -0.66967827	  0.15506511
  0.28111481	  0.83162181	  0.47893593
 -0.94241540	 -0.22059777	 -0.25137591
  0.22656940	 -0.64824124	 -0.72694539
  0.29616544	  0.01524705	 -0.95501495
 -0.01418536	  0.12619127	  0.99190450
  0.18162795	  0.60869403	 -0.77233598
 -0.96808354	 -0.17867660	  0.17575246
 -0.78648644	  0.18898631	  0.58798236
  0.62665324	  0.77921044	  0.01169675
 -0.06795839	  0.18214762	 -0.98091993
 -0.62643382	 -0.56689105	 -0.53499085
 -0.12407453	  0.41089359	  0.90320096
 -0.66039018	  0.04400641	 -0.74963207
  0.87518511	 -0.20105613	  0.44003119
 -0.13525592	 -0.69504424	  0.70612983
  0.15275700	  0.68029075	  0.71684712
  0.29334010	 -0.94512081	  0.14386883
 -0.89557502	 -0.19730312	  0.39876919
  0.20532029	  0.97761141	 -0.04603817
 -0.05313003	 -0.93055132	  0.36228640
  0.33917989	 -0.90010704	 -0.27343064
  0.95843479	 -0.12025325	 -0.25873133
  0.36963204	 -0.91514874	 -0.16085692
 -0.19759245	  0.92325026	 -0.32949383
  0.20164816	 -0.95815571	  0.20316412
 -0.79027707	 -0.29641445	  0.53628409
 -0.96648801	  0.25606271	 -0.01824330
  0.54147121	  0.14629301	  0.82789328
 -0.65746247	 -0.66083720	 -0.36199075
  0.23820313	  0.72413974	  0.64721009
  0.05879693	 -0.02312424	 -0.99800210
 -0.63182198	  0.76236983	  0.13997582
  0.25178376	 -0.08467869	 -0.96407181
  0.41545381	 -0.84127443	 -0.34591250
 -0.01885588	 -0.78509577	 -0.61908730
  0.37853736	  0.25052937	  0.89103563
 -0.58023767	 -0.79045095	 -0.19624355
  0.78087998	  0.39916940	 -0.48051040
  0.93776557	  0.33959755	  0.07258956
 -0.99760666	  0.05346721	 -0.04384296
 -0.99258391	 -0.04061334	 -0.11457632
  0.24988005	  0.67192999	 -0.69718724
 -0.67828205	 -0.57541414	  0.45698142
 -0.89507793	  0.44566193	  0.01486409
  0.89648170	  0.42109325	  0.13784428
 -0.57624966	  0.01968873	  0.81703653
 -0.62680758	  0.42133332	 -0.65543153
  0.38471069	 -0.82061391	  0.42259968
 -0.60552124	 -0.04994423	 -0.79426041
 -0.62090671	 -0.73307767	 -0.27761843
 -0.77865663	 -0.57879715	  0.24225546
 -0.44498414	 -0.15761829	 -0.88155862
  0.02346948	 -0.84926341	 -0.52744748
 -0.69675739	 -0.66393546	  0.27151216
 -0.49411102	 -0.71176934	  0.49923812
  0.04228787	 -0.37845295	  0.92465404
 -0.19648960	 -0.59475080	 -0.77952763
  0.80846669	  0.50272715	  0.30601801
  0.69535653	 -0.53154099	  0.48367702
  0.89719488	  0.30927706	  0.31526029
 -0.48776036	  0.86291575	 -0.13215992
  0.31534361	  0.90572773	  0.28322373
  0.52843901	  0.84882261	 -0.01588685
 -0.55541092	 -0.54796513	 -0.62550214
  0.39028267	  0.78339866	  0.48370031
  0.71319360	 -0.25981215	 -0.65103958
  0.59520248	  0.28788163	 -0.75023875
  0.83723224	  0.54644413	 -0.02099953
 -0.32730690	 -0.31450017	  0.89104424
  0.51061720	 -0.15580209	  0.84557423
 -0.46885473	  0.87573973	  0.11513111
 -0.03045286	  0.60569652	  0.79511279
  0.03414416	  0.52060620	  0.85311392
  0.76111122	 -0.31668137	 -0.56605885
  0.23160841	 -0.27811608	  0.93220652
  0.02609191	 -0.78181251	  0.62296742
 -0.27920058	 -0.41564459	  0.86561343
 -0.06536516	  0.89961576	  0.43176252
 -0.71193398	  0.69651765	  0.08951629
  0.82426683	 -0.30603648	  0.47636736
  0.47996488	  0.51815738	  0.70791711
 -0.78390097	  0.61975257	  0.03749700
  0.42781737	  0.68376025	 -0.59113807
 -0.40218437	 -0.48268920	 -0.77798385
  0.01783746	  0.70948094	 -0.70449885
  0.15587424	 -0.57879131	 -0.80043978
 -0.27528386	 -0.63864019	 -0.71858020
 -0.28682633	  0.88097665	 -0.37631210
 -0.81093370	  0.21877024	 -0.54270261
  0.22967607	  0.51462415	 -0.82608165
  0.61277993	 -0.74706008	 -0.25768586
  0.70088967	  0.66960246	  0.24573607
  0.13847612	 -0.10056457	 -0.98524674
  0.55305887	  0.73026910	 -0.40103981
 -0.44892853	 -0.86334198	  0.23044260
 -0.65321132	 -0.74582364	 -0.13062189
 -0.73345458	 -0.58238431	  0.35053231
 -0.72891587	  0.57183647	  0.37641029
  0.34795939	  0.48195953	 -0.80413884
 -0.83509814	 -0.40152773	  0.37601406
 -0.14078307	  0.96394463	  0.22581162
 -0.93534351	 -0.01073457	 -0.35357784
 -0.96506658	  0.24254558	  0.09908654
  0.26012840	 -0.77327763	  0.57825161
 -0.48553075	  0.76986535	  0.41420675
  0.55291195	 -0.54603864	 -0.62938874
 -0.33639172	  0.70280228	 -0.62682498
  0.76166550	  0.49403401	 -0.41928042
  0.72788056	  0.28405384	 -0.62410200
  0.71032466	  0.70322213	  0.03029051
 -0.61357907	 -0.55184017	  0.56479478
 -0.30427807	  0.87357128	  0.37985270
  0.74033818	 -0.23165261	  0.63105978
 -0.39000165	  0.91998444	  0.03908111
 -0.34344127	  0.27086777	 -0.89926567
  0.69821650	 -0.68538919	 -0.20672536
  0.61374800	 -0.56761409	  0.54875097
  0.45882188	  0.88477848	  0.08154463
  0.95453044	 -0.26596890	  0.13465579
  0.33838847	  0.83415991	 -0.43551176
 -0.59390288	  0.33690549	 -0.73059842
  0.54342678	 -0.81796012	 -0.18875534
 -0.71259738	 -0.11286938	  0.69243445
 -0.88979735	  0.43689316	  0.13185235
  0.11570581	 -0.28255647	  0.95224682
 -0.11138213	  0.95683013	 -0.26845878
 -0.67857495	 -0.22306464	  0.69984156
  0.41139053	  0.35361079	  0.84006978
  0.27481666	  0.80049654	 -0.53261721
  0.38247934	 -0.04473107	 -0.92288065
 -0.40452236	  0.16425988	 -0.89965568
 -0.51872531	  0.79874176	  0.30485350
 -0.53217302	 -0.62302470	  0.57326442
 -0.53188558	  0.43860693	 -0.72437676
  0.09192587	  0.96122684	  0.25998576
  0.38724445	 -0.53136489	 -0.75345410
  0.84263602	 -0.53180645	 -0.08453663
 -0.06304643	 -0.62806434	  0.77560321
 -0.16866699	 -0.97194093	 -0.16395818
 -0.46147015	 -0.15299949	  0.87386295
 -0.38576770	 -0.91252747	  0.13592974
  0.28898305	 -0.95347002	 -0.08592854
 -0.17103115	 -0.86837035	 -0.46549037
  0.31351258	 -0.16838498	 -0.93453537
  0.50488947	  0.80260761	 -0.31765963
 -0.84654407	 -0.09145970	 -0.52440276
  0.46336452	 -0.32531568	 -0.82429548
 -0.77770836	 -0.04550621	  0.62697599
 -0.28018187	  0.83500939	 -0.47355828
 -0.94944811	  0.22986169	  0.21380337
 -0.63038741	  0.32683627	  0.70412340
 -0.98433803	  0.06530818	 -0.16374823
  0.57144302	 -0.80052663	  0.18058234
 -0.31859800	 -0.72502702	  0.61059900
  0.44570210	 -0.73069224	 -0.51714456
  0.81178312	  0.49336462	 -0.31240923
  0.42849773	 -0.43120993	 -0.79400737
 -0.29922390	 -0.33788444	 -0.89235596
  0.92579497	 -0.33577350	 -0.17366587
 -0.85081982	  0.11445031	  0.51284185
 -0.00921724	  0.42369596	  0.90575757
  0.09992048	 -0.71212309	  0.69490762
 -0.20187497	  0.19683974	  0.95942723
 -0.36563621	  0.54802826	 -0.75231322
 -0.59303894	 -0.64651494	  0.47992004
  0.07283855	 -0.84429947	  0.53089825
  0.91179439	  0.37858837	 -0.15906551
 -0.49714004	  0.08368096	  0.86362566
 -0.36542973	  0.76746031	 -0.52675022
  0.56271431	 -0.05296535	  0.82495289
  0.47378729	  0.02577734	 -0.88026197
 -0.57394062	 -0.24094524	 -0.78264779
 -0.85710699	  0.46997791	 -0.21092265
  0.98499446	  0.16222737	 -0.05889145
 -0.05508671	  0.73164996	  0.67945110
 -0.88233140	  0.18081917	  0.43450630
 -0.48308442	  0.83917495	 -0.24982965
  0.82283180	 -0.01640663	  0.56804810
 -0.93621347	  0.34665727	  0.05773277
 -0.37262929	 -0.58007358	 -0.72433560
 -0.05443673	 -0.89161557	 -0.44950898
  0.09782351	 -0.99502398	 -0.01891641
 -0.17097115	 -0.91845573	  0.35666223
 -0.98034518	  0.13469397	  0.14415568
  0.68418305	 -0.45465912	  0.57024437
  0.54444988	 -0.66324534	  0.51349775
  0.40030591	  0.38513274	 -0.83152147
  0.87594554	  0.40651648	  0.25973786
  0.25809515	 -0.94558227	 -0.19814406
  0.01385855	  0.93706707	  0.34887425
  0.51137216	 -0.60607457	  0.60923898
 -0.10463765	  0.93781838	  0.33097982
  0.99851230	  0.05414584	 -0.00643557
  0.65807407	  0.26224036	  0.70581053
  0.72478006	  0.38506711	  0.57132931
  0.75661759	 -0.59750602	 -0.26554920
  0.35290021	  0.85125675	  0.38835988
  0.22880515	  0.94019393	 -0.25235605
 -0.24999021	 -0.24061711	  0.93787435
  0.03489229	  0.46138175	 -0.88651532
 -0.56368626	 -0.40880376	  0.71773065
  0.95024884	 -0.01144512	 -0.31128146
 -0.24485981	 -0.89292683	 -0.37779008
 -0.68971671	 -0.57869527	 -0.43520414
 -0.72416135	 -0.17014947	 -0.66831093
  0.56286950	  0.73296568	  0.38201994
  0.72366569	 -0.14054285	 -0.67568904
  0.72316991	 -0.63974402	  0.26029383
  0.88523299	 -0.00351507	  0.46513460
 -0.15065234	 -0.51949212	 -0.84108965
  0.64831802	 -0.20731576	 -0.73260080
  0.20437499	  0.80050431	  0.56340369
  0.84058093	  0.20429835	 -0.50168306
 -0.83651203	 -0.40502039	 -0.36906111
  0.41362431	 -0.14621265	 -0.89863051
 -0.64884945	 -0.73682054	  0.18997336
 -0.48516909	 -0.40398603	 -0.77550386
 -0.96745894	 -0.25291394	 -0.00759855
 -0.93203597	 -0.28538500	  0.22330329
 -0.29625832	  0.91843610	 -0.26211855
 -0.07880454	  0.98318754	 -0.16471828
 -0.64153083	 -0.15139764	 -0.75200861
 -0.73277431	 -0.28003544	 -0.62017897
  0.65033662	  0.35130147	 -0.67353512
 -0.17451422	  0.97760562	  0.11760969
 -0.15657088	  0.88921602	 -0.42986095
  0.90095794	 -0.01902741	 -0.43348904
  0.67500656	 -0.66445227	 -0.32073248
 -0.78338662	  0.55383296	 -0.28208944
  0.92290449	 -0.10306304	 -0.37097885
  0.46872244	  0.45317747	 -0.75824102
 -0.06947841	 -0.33158803	 -0.94086244
  0.96306039	  0.23609209	  0.12951917
  0.57553536	 -0.14832127	 -0.80421381
 -0.22374863	 -0.44105744	 -0.86914031
 -0.04495431	 -0.83792886	  0.54392494
 -0.45418381	 -0.61465362	 -0.64491705
 -0.44648875	  0.86351719	  0.23449064
